Start Time:  17-05-2024 12:11:27          Time Completed:  17-05-2024 12:29:09      Elapsed Time:  00:17:41
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.exp
Data File:     C:\IDEASVSM\LS_QC\R_45.txt
Plot File:     C:\IDEASVSM\LS_QC\R_45.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.stp
VSM Data File: C:\IDEASVSM\LS_QC\R_45.dat

***DATA***

Field(G)	 Moment(emu)	
 19000 	 0.914178 	
 18000 	 0.91336 	
 17000 	 0.913502 	
 16000 	 0.910727 	
 15000 	 0.908662 	
 14000 	 0.90646 	
 13000.6 	 0.904029 	
 11999.9 	 0.901626 	
 11000 	 0.897944 	
 9999.99 	 0.894102 	
 9000.01 	 0.889959 	
 7999.99 	 0.884687 	
 7000.03 	 0.877955 	
 5999.97 	 0.86993 	
 5000.01 	 0.859925 	
 4000.02 	 0.8439 	
 3000 	 0.818669 	
 1999.99 	 0.773808 	
 999.99 	 0.663607 	
 949.995 	 0.653891 	
 899.999 	 0.64354 	
 850.001 	 0.632341 	
 799.993 	 0.62042 	
 750.001 	 0.607544 	
 700.009 	 0.593054 	
 649.989 	 0.577392 	
 599.993 	 0.559957 	
 549.995 	 0.54111 	
 499.997 	 0.520462 	
 450.001 	 0.497452 	
 400.001 	 0.471623 	
 350 	 0.44219 	
 300.008 	 0.409097 	
 249.997 	 0.370977 	
 199.993 	 0.326297 	
 179.996 	 0.306139 	
 159.993 	 0.284455 	
 139.998 	 0.260954 	
 119.999 	 0.235355 	
 99.9946 	 0.207368 	
 79.9926 	 0.176264 	
 60.0003 	 0.141615 	
 40.0005 	 0.102245 	
 19.9984 	 0.0565027 	
 18.9997 	 0.0540426 	
 18.0005 	 0.0514769 	
 17.0098 	 0.0489374 	
 15.9972 	 0.0463389 	
 15.0048 	 0.0437401 	
 14.0041 	 0.0410828 	
 12.9968 	 0.0384468 	
 11.9915 	 0.0362262 	
 10.999 	 0.0331137 	
 9.99785 	 0.0303415 	
 8.99782 	 0.027572 	
 7.99039 	 0.0247776 	
 7.00675 	 0.0219425 	
 5.99837 	 0.0190714 	
 5.00051 	 0.0161775 	
 4.01052 	 0.0132029 	
 2.99924 	 0.0101761 	
 1.99502 	 0.00711623 	
 0.999373 	 0.00401121 	
 0.00411852 	 0.000823598 	
-0.996384 	-0.00232897 	
-2.00083 	-0.00546432 	
-3.00025 	-0.00851294 	
-4.0062 	-0.0115122 	
-4.99733 	-0.0144196 	
-5.99865 	-0.0173297 	
-6.99892 	-0.0202108 	
-8.00301 	-0.0229688 	
-9.00704 	-0.0257665 	
-10.0064 	-0.0285237 	
-10.9941 	-0.031255 	
-11.9925 	-0.0339669 	
-13.0093 	-0.0366175 	
-13.9986 	-0.0392621 	
-15.0001 	-0.0418755 	
-15.9981 	-0.0444719 	
-16.9985 	-0.0469773 	
-18.002 	-0.0495099 	
-19.007 	-0.0520745 	
-19.9985 	-0.0545192 	

	
	
