Start Time:  20-05-2024 13:17:13          Time Completed:  20-05-2024 13:35:24      Elapsed Time:  00:18:10
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.exp
Data File:     C:\IDEASVSM\LS_QC\R_285.txt
Plot File:     C:\IDEASVSM\LS_QC\R_285.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.stp
VSM Data File: C:\IDEASVSM\LS_QC\R_285.dat

***DATA***

Field(G)	 Moment(emu)	
 19000 	 0.905121 	
 18000 	 0.904306 	
 17000 	 0.903123 	
 16000 	 0.901518 	
 15000 	 0.899538 	
 14000 	 0.897287 	
 13000 	 0.894795 	
 12000 	 0.891981 	
 11000 	 0.888735 	
 10000 	 0.884989 	
 8999.99 	 0.880601 	
 7999.99 	 0.875308 	
 6999.99 	 0.868953 	
 5999.98 	 0.861148 	
 5000 	 0.851273 	
 4000 	 0.835208 	
 3000.27 	 0.810578 	
 2000 	 0.766344 	
 999.984 	 0.657859 	
 949.998 	 0.648247 	
 900.005 	 0.637972 	
 850.002 	 0.626906 	
 800.001 	 0.614957 	
 750.004 	 0.602033 	
 699.998 	 0.587867 	
 649.996 	 0.572244 	
 599.996 	 0.555287 	
 549.998 	 0.536645 	
 500 	 0.516168 	
 449.999 	 0.493409 	
 400.001 	 0.467782 	
 350.014 	 0.438559 	
 299.999 	 0.405623 	
 249.996 	 0.367736 	
 200.002 	 0.323352 	
 179.999 	 0.30332 	
 160.006 	 0.281735 	
 139.988 	 0.258361 	
 119.995 	 0.232892 	
 100.003 	 0.20499 	
 79.9876 	 0.174187 	
 59.9974 	 0.139723 	
 40.0044 	 0.100655 	
 20.0008 	 0.0553644 	
 18.9942 	 0.052955 	
 17.9949 	 0.0504486 	
 16.9945 	 0.0478835 	
 16.0011 	 0.0453476 	
 14.9962 	 0.0427808 	
 13.9969 	 0.0401488 	
 12.9998 	 0.0375288 	
 12.0008 	 0.0349198 	
 11.004 	 0.032273 	
 10.0074 	 0.0295652 	
 8.99814 	 0.0268073 	
 8.00118 	 0.0240784 	
 7.00099 	 0.0213199 	
 5.99763 	 0.0185044 	
 5.00029 	 0.015648 	
 3.99597 	 0.012731 	
 3.00043 	 0.00980411 	
 1.99921 	 0.0068368 	
 0.996915 	 0.00378707 	
-0.00625387 	 0.000656123 	
-0.971227 	-0.00231191 	
-1.99848 	-0.0054746 	
-3.00938 	-0.00844888 	
-3.99501 	-0.0114203 	
-5.00824 	-0.0142471 	
-5.99094 	-0.0170802 	
-7.00069 	-0.0199194 	
-8.00164 	-0.0227088 	
-8.99945 	-0.0254876 	
-10.0012 	-0.0281691 	
-10.9965 	-0.0307975 	
-11.9983 	-0.0334307 	
-13.003 	-0.0361406 	
-14.0029 	-0.0387019 	
-15.0016 	-0.0413152 	
-15.9948 	-0.0438558 	
-17.007 	-0.046309 	
-17.9975 	-0.0488303 	
-18.9975 	-0.0513074 	
-20.0084 	-0.0537265 	

	
	
