Start Time:  20-05-2024 12:29:44          Time Completed:  20-05-2024 12:47:45      Elapsed Time:  00:18:00
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.exp
Data File:     C:\IDEASVSM\LS_QC\R_255.txt
Plot File:     C:\IDEASVSM\LS_QC\R_255.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.stp
VSM Data File: C:\IDEASVSM\LS_QC\R_255.dat

***DATA***

Field(G)	 Moment(emu)	
 19000 	 0.914078 	
 18000 	 0.91323 	
 17000 	 0.912054 	
 16000 	 0.910468 	
 15000 	 0.908445 	
 14000 	 0.906183 	
 13000 	 0.903665 	
 12000 	 0.900829 	
 11000 	 0.897592 	
 9999.99 	 0.893838 	
 9000 	 0.889455 	
 7999.99 	 0.884143 	
 7000 	 0.877746 	
 6000.01 	 0.869925 	
 5000 	 0.860012 	
 3999.98 	 0.843877 	
 3000.07 	 0.81908 	
 1999.99 	 0.774392 	
 999.988 	 0.664167 	
 950.001 	 0.654396 	
 900.003 	 0.643932 	
 850.001 	 0.632662 	
 799.994 	 0.620499 	
 749.998 	 0.60734 	
 699.994 	 0.592887 	
 649.998 	 0.577124 	
 599.995 	 0.55987 	
 549.998 	 0.540891 	
 499.999 	 0.520065 	
 449.999 	 0.496913 	
 400.003 	 0.470904 	
 350 	 0.441335 	
 300.002 	 0.407992 	
 249.998 	 0.369648 	
 199.998 	 0.324805 	
 180.011 	 0.304631 	
 160.001 	 0.282858 	
 139.999 	 0.259311 	
 120.002 	 0.233722 	
 100.006 	 0.205697 	
 80.0049 	 0.174714 	
 59.9982 	 0.140172 	
 39.9952 	 0.100995 	
 19.9971 	 0.0556333 	
 19.004 	 0.053132 	
 18.0015 	 0.0506498 	
 16.9955 	 0.048114 	
 16.0014 	 0.0455303 	
 14.9967 	 0.0430022 	
 14.0015 	 0.0403878 	
 12.9991 	 0.0377789 	
 12.0024 	 0.0351236 	
 11.0001 	 0.0324339 	
 9.99556 	 0.0297078 	
 8.99469 	 0.0269798 	
 7.9989 	 0.0242133 	
 6.99076 	 0.0213727 	
 5.99476 	 0.0185401 	
 4.99582 	 0.0157049 	
 3.99797 	 0.0128088 	
 2.99785 	 0.00991716 	
 1.99207 	 0.00688088 	
 0.994854 	 0.00383789 	
-0.00169923 	 0.000702697 	
-1.00111 	-0.00238493 	
-2.00218 	-0.00548357 	
-2.9988 	-0.00855586 	
-4.00943 	-0.0114923 	
-5.00104 	-0.0144032 	
-5.995 	-0.017218 	
-6.9984 	-0.0200482 	
-8.00046 	-0.0228368 	
-9.00086 	-0.0255883 	
-10.0065 	-0.0283166 	
-11.0025 	-0.0309947 	
-11.9981 	-0.0336766 	
-13.0018 	-0.0362817 	
-13.9978 	-0.0388524 	
-14.9996 	-0.0414639 	
-16.0027 	-0.0440127 	
-17.0022 	-0.0466093 	
-18.0019 	-0.049056 	
-18.9989 	-0.0515624 	
-20.0004 	-0.0540463 	

	
	
