Start Time:  20-05-2024 13:38:26          Time Completed:  20-05-2024 13:57:13      Elapsed Time:  00:18:46
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.exp
Data File:     C:\IDEASVSM\LS_QC\R_300.txt
Plot File:     C:\IDEASVSM\LS_QC\R_300.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.stp
VSM Data File: C:\IDEASVSM\LS_QC\R_300.dat

***DATA***

Field(G)	 Moment(emu)	
 19000 	 0.896634 	
 18000 	 0.895803 	
 17000 	 0.894653 	
 16000 	 0.893082 	
 15000 	 0.891076 	
 14000 	 0.888755 	
 13000 	 0.88632 	
 12000 	 0.883527 	
 11000 	 0.880325 	
 9999.99 	 0.876622 	
 8999.99 	 0.872261 	
 8000 	 0.867009 	
 6999.99 	 0.860715 	
 6000 	 0.852988 	
 5000.01 	 0.843507 	
 3999.98 	 0.827849 	
 3000.2 	 0.809747 	
 1999.99 	 0.766007 	
 999.995 	 0.659186 	
 949.998 	 0.649081 	
 899.997 	 0.638582 	
 849.988 	 0.626351 	
 799.991 	 0.61524 	
 749.996 	 0.602895 	
 699.99 	 0.586634 	
 649.994 	 0.571514 	
 599.999 	 0.555685 	
 550.001 	 0.537471 	
 499.998 	 0.5171 	
 449.994 	 0.494422 	
 400.001 	 0.468889 	
 350.034 	 0.440021 	
 299.996 	 0.407517 	
 249.999 	 0.369988 	
 200.004 	 0.325878 	
 180.001 	 0.305958 	
 160.004 	 0.284426 	
 139.996 	 0.26107 	
 120.001 	 0.235577 	
 100.009 	 0.207622 	
 80.0008 	 0.176639 	
 59.9991 	 0.141943 	
 39.999 	 0.102449 	
 20.0081 	 0.0565155 	
 19.0098 	 0.0539742 	
 17.9954 	 0.0514275 	
 16.9978 	 0.0488246 	
 15.9931 	 0.0462879 	
 15.0048 	 0.0437145 	
 14.0026 	 0.0410834 	
 12.9983 	 0.0384289 	
 11.9981 	 0.0357501 	
 10.9963 	 0.0329644 	
 10.0001 	 0.03021 	
 8.99637 	 0.0274274 	
 8.0011 	 0.0246249 	
 7.00037 	 0.0218367 	
 5.99812 	 0.0189259 	
 4.99302 	 0.0159426 	
 3.99369 	 0.0131236 	
 2.99585 	 0.0101928 	
 2.00443 	 0.00711292 	
 0.998233 	 0.00395178 	
-0.00216783 	 0.000763704 	
-0.995391 	-0.00245133 	
-1.99334 	-0.00566141 	
-2.99739 	-0.00863833 	
-4.00418 	-0.0116418 	
-5.00651 	-0.0146117 	
-5.99886 	-0.0175384 	
-6.99828 	-0.0203685 	
-8.00534 	-0.0232182 	
-9.00735 	-0.0260007 	
-10.0032 	-0.0287719 	
-11.0011 	-0.0315141 	
-12.0015 	-0.0342123 	
-13.0092 	-0.0368747 	
-14.0034 	-0.039466 	
-14.9957 	-0.0421055 	
-16.006 	-0.044717 	
-17.0043 	-0.0473021 	
-17.9972 	-0.0498402 	
-19.0106 	-0.0523634 	
-20.0017 	-0.0548441 	

	
	
