Start Time:  17-05-2024 14:11:47          Time Completed:  17-05-2024 14:29:19      Elapsed Time:  00:17:31
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.exp
Data File:     C:\IDEASVSM\LS_QC\R_120.txt
Plot File:     C:\IDEASVSM\LS_QC\R_120.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.stp
VSM Data File: C:\IDEASVSM\LS_QC\R_120.dat

***DATA***

Field(G)	 Moment(emu)	
 19000 	 0.905229 	
 18000 	 0.904403 	
 17000 	 0.903232 	
 16000 	 0.901656 	
 15000 	 0.89969 	
 14000 	 0.897466 	
 13000 	 0.894982 	
 12000 	 0.892199 	
 11000 	 0.889003 	
 10000 	 0.885302 	
 9000 	 0.880954 	
 8000 	 0.875689 	
 7000 	 0.86938 	
 5999.98 	 0.861627 	
 4999.99 	 0.851842 	
 3999.94 	 0.835927 	
 3000.33 	 0.811583 	
 2000 	 0.768027 	
 999.999 	 0.661718 	
 950.002 	 0.652308 	
 899.995 	 0.642211 	
 849.987 	 0.631337 	
 800.008 	 0.619599 	
 750.003 	 0.606882 	
 699.995 	 0.592934 	
 649.995 	 0.577693 	
 599.993 	 0.560973 	
 549.999 	 0.542583 	
 500.003 	 0.52233 	
 449.989 	 0.499755 	
 399.999 	 0.474324 	
 350.016 	 0.445249 	
 299.998 	 0.412374 	
 249.994 	 0.374441 	
 200 	 0.329846 	
 179.997 	 0.309691 	
 160.001 	 0.287939 	
 139.989 	 0.26433 	
 119.995 	 0.238564 	
 99.9955 	 0.210225 	
 79.9951 	 0.178894 	
 59.9944 	 0.143771 	
 40.0021 	 0.103744 	
 19.9987 	 0.0572592 	
 19.0046 	 0.0547124 	
 18.0006 	 0.052164 	
 16.9984 	 0.049562 	
 15.9983 	 0.0469082 	
 14.9978 	 0.0442748 	
 14.0021 	 0.0416109 	
 12.9908 	 0.0389343 	
 11.9935 	 0.0361938 	
 10.9937 	 0.0334186 	
 10.002 	 0.0306228 	
 8.99774 	 0.0278635 	
 8.00661 	 0.0249783 	
 7.00085 	 0.0221368 	
 5.99803 	 0.019202 	
 5.00042 	 0.0162563 	
 4.00642 	 0.0132449 	
 2.99761 	 0.01026 	
 2.0002 	 0.00713038 	
 0.995699 	 0.00399836 	
 0.00663738 	 0.000794894 	
-1.0015 	-0.00239332 	
-2.00015 	-0.00553041 	
-3.00825 	-0.00860143 	
-3.99816 	-0.0116566 	
-4.99344 	-0.0146297 	
-6.00404 	-0.0175995 	
-6.9976 	-0.0204833 	
-8.00328 	-0.023397 	
-8.99873 	-0.026196 	
-9.99639 	-0.0289944 	
-10.9976 	-0.0317581 	
-12.0034 	-0.0344959 	
-13.0061 	-0.0371859 	
-13.9968 	-0.0398686 	
-15.0081 	-0.0425045 	
-15.9986 	-0.0451462 	
-16.9979 	-0.0477669 	
-17.9969 	-0.0503164 	
-19.0032 	-0.0528552 	
-20.0034 	-0.055416 	

	
	
