Start Time:  20-05-2024 12:54:08          Time Completed:  20-05-2024 13:11:32      Elapsed Time:  00:17:23
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.exp
Data File:     C:\IDEASVSM\LS_QC\R_270.txt
Plot File:     C:\IDEASVSM\LS_QC\R_270.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.stp
VSM Data File: C:\IDEASVSM\LS_QC\R_270.dat

***DATA***

Field(G)	 Moment(emu)	
 19000 	 0.909676 	
 17999.9 	 0.908767 	
 17000 	 0.907562 	
 16000.1 	 0.905951 	
 15000 	 0.903945 	
 14000 	 0.90166 	
 13000 	 0.899123 	
 12000 	 0.896274 	
 11000 	 0.893061 	
 10000 	 0.889216 	
 8999.99 	 0.88477 	
 7999.99 	 0.879463 	
 6999.99 	 0.873054 	
 6000.01 	 0.865184 	
 5000.01 	 0.855301 	
 3999.99 	 0.839162 	
 3000.01 	 0.814389 	
 2000 	 0.769882 	
 999.992 	 0.660191 	
 949.998 	 0.650443 	
 900.003 	 0.640023 	
 849.989 	 0.62881 	
 800.006 	 0.616726 	
 750.008 	 0.603607 	
 700.007 	 0.589244 	
 649.993 	 0.573568 	
 599.991 	 0.556453 	
 549.999 	 0.537601 	
 499.995 	 0.516898 	
 450 	 0.493898 	
 399.998 	 0.468046 	
 350.011 	 0.438634 	
 300 	 0.40554 	
 250 	 0.367436 	
 200.006 	 0.322838 	
 180.001 	 0.302744 	
 160.004 	 0.281107 	
 140.002 	 0.257716 	
 120.004 	 0.232228 	
 100.003 	 0.20433 	
 79.997 	 0.173529 	
 59.9975 	 0.139183 	
 39.9918 	 0.100242 	
 19.9943 	 0.0551216 	
 18.9979 	 0.0526599 	
 18.0021 	 0.0501679 	
 16.9973 	 0.0476748 	
 15.9851 	 0.0451572 	
 15.0041 	 0.0426055 	
 13.9989 	 0.0400038 	
 13.0018 	 0.0374136 	
 11.995 	 0.034751 	
 10.9969 	 0.0320916 	
 10.003 	 0.029446 	
 8.99284 	 0.0266788 	
 7.99148 	 0.023979 	
 7.00369 	 0.0211769 	
 6.00245 	 0.0184173 	
 4.99732 	 0.0155642 	
 3.99594 	 0.0127165 	
 2.99103 	 0.00975763 	
 2.00493 	 0.00678381 	
 0.999605 	 0.00379424 	
-0.00184038 	 0.00071284 	
-0.99848 	-0.00233225 	
-2.00017 	-0.00535099 	
-3.00707 	-0.00832469 	
-4.0067 	-0.0112537 	
-5.00696 	-0.014111 	
-6.00443 	-0.0169127 	
-6.99882 	-0.0197353 	
-8.00527 	-0.0224927 	
-9.00304 	-0.0252058 	
-10.0024 	-0.0279372 	
-10.9953 	-0.0305933 	
-12.0052 	-0.0331736 	
-12.9965 	-0.035804 	
-14.0008 	-0.0384415 	
-15.0014 	-0.0409919 	
-16.0049 	-0.0435331 	
-16.9979 	-0.0460501 	
-17.9994 	-0.0485314 	
-18.9974 	-0.0509756 	
-19.9951 	-0.053446 	

	
	
