Start Time:  17-05-2024 16:15:11          Time Completed:  17-05-2024 16:34:02      Elapsed Time:  00:18:50
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.exp
Data File:     C:\IDEASVSM\LS_QC\R_195.txt
Plot File:     C:\IDEASVSM\LS_QC\R_195.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.stp
VSM Data File: C:\IDEASVSM\LS_QC\R_195.dat

***DATA***

Field(G)	 Moment(emu)	
 19000 	 0.901982 	
 18000 	 0.901172 	
 17000 	 0.900024 	
 16000 	 0.898475 	
 15000 	 0.896534 	
 14000 	 0.89433 	
 13000 	 0.891833 	
 12000 	 0.889036 	
 11000 	 0.885834 	
 10000 	 0.882152 	
 9000.01 	 0.877844 	
 7999.98 	 0.872589 	
 6999.99 	 0.866315 	
 6000.02 	 0.858597 	
 5000 	 0.848859 	
 4000 	 0.833007 	
 3000.03 	 0.808726 	
 1999.99 	 0.765301 	
 999.989 	 0.659379 	
 949.987 	 0.65003 	
 900.002 	 0.640008 	
 849.986 	 0.62921 	
 799.996 	 0.617545 	
 749.99 	 0.604896 	
 699.999 	 0.591046 	
 649.993 	 0.575922 	
 599.991 	 0.559334 	
 550.005 	 0.541075 	
 499.992 	 0.520991 	
 449.988 	 0.498637 	
 399.978 	 0.473424 	
 350 	 0.444591 	
 300.007 	 0.41204 	
 250.002 	 0.374465 	
 199.993 	 0.330326 	
 180.001 	 0.310358 	
 159.991 	 0.288769 	
 140.002 	 0.265361 	
 120.004 	 0.239777 	
 99.995 	 0.211692 	
 80.0034 	 0.180471 	
 59.9941 	 0.145466 	
 39.9956 	 0.105457 	
 19.9953 	 0.0586885 	
 18.9998 	 0.0561446 	
 17.9985 	 0.0535455 	
 17.0011 	 0.0509184 	
 16.0069 	 0.0482442 	
 15.0043 	 0.0455606 	
 13.9956 	 0.0428537 	
 12.9996 	 0.0401137 	
 11.9989 	 0.0373634 	
 10.9971 	 0.0345903 	
 9.99999 	 0.0317575 	
 8.99855 	 0.0288663 	
 7.99546 	 0.0260059 	
 6.99509 	 0.0230678 	
 5.99549 	 0.0200907 	
 5.00126 	 0.0170341 	
 3.99956 	 0.0140138 	
 2.99531 	 0.0108474 	
 1.98856 	 0.00772651 	
 0.997705 	 0.00442119 	
-0.00134452 	 0.00109077 	
-0.992838 	-0.00228167 	
-1.99637 	-0.00563095 	
-2.99757 	-0.0088281 	
-4.00733 	-0.0120065 	
-4.99866 	-0.0150501 	
-6.00049 	-0.0180423 	
-6.99851 	-0.0210233 	
-7.99628 	-0.0239709 	
-8.9992 	-0.0268522 	
-9.99626 	-0.0296601 	
-11.0044 	-0.0325062 	
-12.0012 	-0.0353252 	
-13.0047 	-0.0380981 	
-13.9995 	-0.0408135 	
-14.9935 	-0.0435268 	
-15.9965 	-0.046196 	
-17.0009 	-0.0488201 	
-18.0019 	-0.0514174 	
-18.9967 	-0.0540139 	
-19.9933 	-0.0565458 	

	
	
