Start Time:  17-05-2024 16:55:35          Time Completed:  17-05-2024 17:14:07      Elapsed Time:  00:18:31
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.exp
Data File:     C:\IDEASVSM\LS_QC\R_225.txt
Plot File:     C:\IDEASVSM\LS_QC\R_225.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.stp
VSM Data File: C:\IDEASVSM\LS_QC\R_225.dat

***DATA***

Field(G)	 Moment(emu)	
 19000 	 0.917401 	
 18000 	 0.916537 	
 17000 	 0.915269 	
 16000 	 0.913652 	
 15000 	 0.911626 	
 14000 	 0.909345 	
 13000 	 0.906818 	
 12000 	 0.903964 	
 11000 	 0.900738 	
 10000 	 0.896984 	
 9000 	 0.89259 	
 8000 	 0.887293 	
 7000 	 0.880927 	
 6000 	 0.873068 	
 4999.87 	 0.863168 	
 3999.98 	 0.846977 	
 2999.95 	 0.822069 	
 1999.99 	 0.777329 	
 999.995 	 0.667437 	
 949.997 	 0.657724 	
 899.998 	 0.647313 	
 850.002 	 0.636098 	
 800.003 	 0.623984 	
 750 	 0.610876 	
 700.001 	 0.59649 	
 650 	 0.580811 	
 599.995 	 0.563636 	
 550.01 	 0.544746 	
 500.005 	 0.524022 	
 449.998 	 0.501002 	
 400.001 	 0.475095 	
 350.009 	 0.445533 	
 299.993 	 0.412218 	
 249.999 	 0.373941 	
 200.002 	 0.329048 	
 179.997 	 0.3088 	
 159.997 	 0.286956 	
 139.989 	 0.263294 	
 119.998 	 0.237496 	
 99.9996 	 0.209276 	
 80.0008 	 0.178024 	
 60.0004 	 0.143085 	
 39.993 	 0.103341 	
 19.9965 	 0.0571478 	
 18.9907 	 0.0546349 	
 17.9948 	 0.0520732 	
 16.994 	 0.0494728 	
 15.9974 	 0.0468812 	
 14.9966 	 0.0442307 	
 14.0017 	 0.0415629 	
 13.0037 	 0.0388791 	
 12.0024 	 0.0361651 	
 10.9966 	 0.0334626 	
 10.0038 	 0.0306852 	
 9.00125 	 0.027873 	
 8.00395 	 0.0250355 	
 6.99931 	 0.0221822 	
 5.99497 	 0.0192472 	
 4.99317 	 0.0163357 	
 3.99793 	 0.0134062 	
 2.99582 	 0.0104125 	
 2.0017 	 0.00725801 	
 0.996072 	 0.00417435 	
 0.000954716 	 0.000891467 	
-1.00816 	-0.00233635 	
-1.99721 	-0.00554602 	
-2.99421 	-0.00868346 	
-4.0049 	-0.0117457 	
-5.0017 	-0.0147154 	
-6.00191 	-0.017665 	
-7.00318 	-0.0205727 	
-8.00142 	-0.0234138 	
-8.99989 	-0.0262151 	
-10.0016 	-0.0290177 	
-10.9963 	-0.0317211 	
-12.0019 	-0.0344626 	
-12.9988 	-0.0371455 	
-14.0044 	-0.0398478 	
-14.9995 	-0.0424819 	
-15.9953 	-0.0450788 	
-16.9955 	-0.047684 	
-18.0021 	-0.0502772 	
-19.0083 	-0.0527833 	
-19.9991 	-0.0552916 	

	
	
