Start Time:  07-05-2024 13:43:13          Time Completed:  07-05-2024 14:02:07      Elapsed Time:  00:18:53
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.exp
Data File:     C:\IDEASVSM\LS_QC\80_P1_75.txt
Plot File:     C:\IDEASVSM\LS_QC\80_P1_75.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.stp
VSM Data File: C:\IDEASVSM\LS_QC\80_P1_75.dat

***DATA***

Field(G)	 Moment(emu)	
 19000 	 0.842582 	
 18000 	 0.841889 	
 17000 	 0.84261 	
 16000 	 0.841167 	
 15000 	 0.837245 	
 14000 	 0.837871 	
 13000 	 0.834604 	
 12000 	 0.830587 	
 10999.9 	 0.828028 	
 9999.97 	 0.825317 	
 8999.97 	 0.822561 	
 7999.99 	 0.818046 	
 6999.99 	 0.810849 	
 6000 	 0.806072 	
 4999.99 	 0.796579 	
 3999.98 	 0.781716 	
 3000.18 	 0.76074 	
 1999.99 	 0.724314 	
 1000 	 0.642535 	
 949.999 	 0.635306 	
 899.994 	 0.627936 	
 849.995 	 0.620018 	
 799.995 	 0.610781 	
 749.994 	 0.601237 	
 700.008 	 0.591049 	
 649.965 	 0.579445 	
 599.964 	 0.566837 	
 550.009 	 0.552894 	
 500.003 	 0.53702 	
 449.995 	 0.519821 	
 399.999 	 0.500351 	
 349.992 	 0.47758 	
 300.001 	 0.451541 	
 250.003 	 0.420951 	
 200.003 	 0.383309 	
 179.993 	 0.365522 	
 159.998 	 0.346426 	
 140.002 	 0.325284 	
 120 	 0.301292 	
 100.005 	 0.274154 	
 80.0004 	 0.242513 	
 59.9975 	 0.205085 	
 40.0005 	 0.158915 	
 19.9949 	 0.0986433 	
 19.0025 	 0.094973 	
 17.997 	 0.091392 	
 17.0038 	 0.0876759 	
 15.9925 	 0.083801 	
 14.9952 	 0.0799308 	
 13.9953 	 0.0757524 	
 13.0081 	 0.0717242 	
 12.0374 	 0.0676825 	
 10.9985 	 0.0632463 	
 10.0005 	 0.0587586 	
 9.00137 	 0.0542196 	
 8.00146 	 0.0495068 	
 7.00431 	 0.0448027 	
 6.00161 	 0.0397106 	
 5.00039 	 0.0343769 	
 3.99515 	 0.0288745 	
 2.99258 	 0.0230787 	
 2.00723 	 0.0168044 	
 1.00103 	 0.010123 	
-0.0044854 	 0.00249162 	
-0.996586 	-0.00590071 	
-2.00338 	-0.0130517 	
-3.00376 	-0.0194667 	
-3.99798 	-0.0253548 	
-5.00241 	-0.031073 	
-5.9933 	-0.0363555 	
-7.00439 	-0.0414321 	
-7.99826 	-0.0464352 	
-9.00362 	-0.0511457 	
-9.99167 	-0.0557401 	
-11.0081 	-0.0602068 	
-11.998 	-0.0645124 	
-12.9963 	-0.0687125 	
-13.9954 	-0.0727934 	
-14.9959 	-0.076818 	
-16.0015 	-0.0807941 	
-17.0066 	-0.0846999 	
-18.0017 	-0.0884385 	
-18.9989 	-0.0922066 	
-20.0028 	-0.0956902 	

	
	
