Start Time:  07-05-2024 16:14:46          Time Completed:  07-05-2024 16:32:51      Elapsed Time:  00:18:04
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.exp
Data File:     C:\IDEASVSM\LS_QC\80_P1_150.txt
Plot File:     C:\IDEASVSM\LS_QC\80_P1_150.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.stp
VSM Data File: C:\IDEASVSM\LS_QC\80_P1_150.dat

***DATA***

Field(G)	 Moment(emu)	
 19000 	 0.832434 	
 18000 	 0.832772 	
 17000 	 0.831254 	
 16000 	 0.830667 	
 15000 	 0.828342 	
 14000 	 0.82697 	
 13000 	 0.82292 	
 12000 	 0.820321 	
 11000 	 0.81745 	
 9999.9 	 0.814287 	
 9000 	 0.810315 	
 8000.14 	 0.805207 	
 6999.96 	 0.799693 	
 6000.01 	 0.792269 	
 4999.98 	 0.782754 	
 4000 	 0.768703 	
 3000.02 	 0.744717 	
 1999.96 	 0.703987 	
 1000 	 0.609147 	
 949.997 	 0.600332 	
 899.995 	 0.591517 	
 850.007 	 0.581979 	
 800.001 	 0.571644 	
 750.008 	 0.560738 	
 700.007 	 0.547977 	
 649.995 	 0.534842 	
 599.996 	 0.52016 	
 549.998 	 0.503878 	
 500.008 	 0.485885 	
 449.997 	 0.466652 	
 399.999 	 0.44398 	
 350.006 	 0.417866 	
 299.991 	 0.389124 	
 249.99 	 0.355368 	
 200.001 	 0.315245 	
 180.007 	 0.297318 	
 159.998 	 0.277593 	
 140 	 0.255983 	
 120.007 	 0.232346 	
 99.9988 	 0.206194 	
 80.0009 	 0.177113 	
 59.9956 	 0.144045 	
 40.0045 	 0.10593 	
 19.996 	 0.0605396 	
 19.0066 	 0.0579652 	
 18.0001 	 0.0555621 	
 16.9936 	 0.0528417 	
 16.0067 	 0.0502123 	
 15.0073 	 0.0476499 	
 13.9957 	 0.0448876 	
 12.993 	 0.0421451 	
 11.996 	 0.0393576 	
 10.9959 	 0.0365434 	
 9.99881 	 0.0336353 	
 9.00485 	 0.0307795 	
 8.00046 	 0.0278189 	
 6.99495 	 0.0248199 	
 6.00144 	 0.0218089 	
 4.99085 	 0.0186731 	
 3.99904 	 0.015521 	
 3.00488 	 0.0121938 	
 2.00382 	 0.00875615 	
 0.99629 	 0.00520778 	
-0.00414595 	 0.00157685 	
-1.00005 	-0.00231947 	
-2.00497 	-0.00608969 	
-2.99864 	-0.00958892 	
-4.00216 	-0.0129333 	
-4.99476 	-0.0162255 	
-5.99516 	-0.0193841 	
-7.00133 	-0.022492 	
-8.00082 	-0.0254998 	
-9.0007 	-0.0284542 	
-10.0031 	-0.0313631 	
-10.9986 	-0.0342475 	
-12.0061 	-0.0370406 	
-13.0049 	-0.0397772 	
-13.9958 	-0.0425072 	
-14.9968 	-0.0452492 	
-16.0033 	-0.0478596 	
-17.0014 	-0.0505281 	
-17.9965 	-0.0531133 	
-18.9872 	-0.0556119 	
-19.995 	-0.0581813 	

	
	
