Start Time:  07-05-2024 18:27:24          Time Completed:  07-05-2024 18:45:46      Elapsed Time:  00:18:21
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.exp
Data File:     C:\IDEASVSM\LS_QC\80_P1_240.txt
Plot File:     C:\IDEASVSM\LS_QC\80_P1_240.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.stp
VSM Data File: C:\IDEASVSM\LS_QC\80_P1_240.dat

***DATA***

Field(G)	 Moment(emu)	
 19000 	 0.832344 	
 17999.7 	 0.832316 	
 17000 	 0.830027 	
 16000.7 	 0.83007 	
 14999.7 	 0.827781 	
 14000 	 0.826551 	
 13000 	 0.823542 	
 12000.1 	 0.821 	
 11000 	 0.817406 	
 10000 	 0.814307 	
 9000 	 0.811086 	
 8000.04 	 0.805707 	
 6999.93 	 0.799901 	
 6000 	 0.792973 	
 4999.98 	 0.784965 	
 3999.98 	 0.769689 	
 3000.15 	 0.748211 	
 2000 	 0.711819 	
 999.991 	 0.628519 	
 949.987 	 0.621613 	
 899.996 	 0.613787 	
 850.001 	 0.605217 	
 799.994 	 0.596232 	
 749.985 	 0.586456 	
 699.99 	 0.575714 	
 650.006 	 0.564423 	
 599.995 	 0.551668 	
 550 	 0.537549 	
 499.994 	 0.521971 	
 449.994 	 0.504445 	
 399.991 	 0.484504 	
 349.999 	 0.461713 	
 300.001 	 0.435102 	
 250.005 	 0.404435 	
 199.993 	 0.367298 	
 179.994 	 0.349679 	
 159.991 	 0.330769 	
 139.997 	 0.309599 	
 119.996 	 0.28603 	
 100.001 	 0.259247 	
 80.0034 	 0.228533 	
 59.9916 	 0.19208 	
 40.0115 	 0.147768 	
 19.9992 	 0.0905557 	
 19.0022 	 0.0872533 	
 18.0005 	 0.0838169 	
 17.0017 	 0.0802197 	
 15.9992 	 0.0767299 	
 14.9951 	 0.0731589 	
 14.001 	 0.0694115 	
 13.0015 	 0.0656063 	
 12.0073 	 0.0616531 	
 10.9981 	 0.0576766 	
 9.99856 	 0.0536572 	
 8.99536 	 0.049445 	
 7.99564 	 0.0450375 	
 6.99677 	 0.0405644 	
 5.99669 	 0.0358931 	
 5.00073 	 0.0311009 	
 3.99858 	 0.0260494 	
 2.99627 	 0.0207695 	
 1.99053 	 0.0153485 	
 0.998043 	 0.00918079 	
 0.00682454 	 0.00241117 	
-0.995705 	-0.00518239 	
-2.00091 	-0.0116341 	
-2.99991 	-0.0173738 	
-4.00284 	-0.0227831 	
-5.0061 	-0.0278295 	
-5.99906 	-0.0328169 	
-7.0055 	-0.0375102 	
-7.99873 	-0.0419916 	
-9.00107 	-0.0463624 	
-10.0027 	-0.0505393 	
-11.0049 	-0.0546358 	
-11.9917 	-0.0587528 	
-13.0092 	-0.0627044 	
-13.9977 	-0.0665203 	
-14.9968 	-0.0703018 	
-15.998 	-0.0739028 	
-16.9988 	-0.077521 	
-18.0042 	-0.0810179 	
-19.0002 	-0.0845266 	
-20.0039 	-0.0878859 	

	
	
