Start Time:  07-05-2024 16:35:51          Time Completed:  07-05-2024 16:54:31      Elapsed Time:  00:18:39
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.exp
Data File:     C:\IDEASVSM\LS_QC\80_P1_165.txt
Plot File:     C:\IDEASVSM\LS_QC\80_P1_165.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.stp
VSM Data File: C:\IDEASVSM\LS_QC\80_P1_165.dat

***DATA***

Field(G)	 Moment(emu)	
 19000 	 0.823079 	
 18000 	 0.822897 	
 17000 	 0.821649 	
 15998 	 0.819908 	
 15000 	 0.818728 	
 13999.9 	 0.815832 	
 12999.7 	 0.813533 	
 12000.3 	 0.811489 	
 11000.2 	 0.80815 	
 10000.1 	 0.805811 	
 9000.11 	 0.801225 	
 8000.06 	 0.796243 	
 6999.97 	 0.790296 	
 6000 	 0.78248 	
 4999.96 	 0.773672 	
 3999.99 	 0.758631 	
 3000.16 	 0.735363 	
 1999.99 	 0.695769 	
 999.999 	 0.596341 	
 950.001 	 0.588415 	
 899.998 	 0.579398 	
 849.994 	 0.569523 	
 800.003 	 0.558782 	
 749.99 	 0.547867 	
 699.994 	 0.535496 	
 649.99 	 0.521854 	
 599.999 	 0.506964 	
 549.998 	 0.490185 	
 499.997 	 0.472201 	
 449.994 	 0.452018 	
 400.002 	 0.429675 	
 350.023 	 0.403767 	
 300 	 0.374268 	
 250.002 	 0.340257 	
 199.992 	 0.300394 	
 179.993 	 0.281832 	
 159.996 	 0.262167 	
 139.994 	 0.240977 	
 119.994 	 0.217956 	
 99.9928 	 0.192715 	
 80.0011 	 0.163992 	
 60.0002 	 0.132278 	
 39.9895 	 0.0959589 	
 20.001 	 0.0536956 	
 18.9973 	 0.0513815 	
 18.0012 	 0.0491558 	
 16.9972 	 0.046745 	
 16.0004 	 0.0443331 	
 15.008 	 0.0418929 	
 14.0007 	 0.0393866 	
 13.0021 	 0.0369861 	
 11.9988 	 0.0343805 	
 10.9999 	 0.0319321 	
 9.99764 	 0.0293402 	
 8.99629 	 0.0267772 	
 8.00665 	 0.0241144 	
 7.00133 	 0.021398 	
 6.00253 	 0.0186429 	
 4.99988 	 0.0158982 	
 4.00079 	 0.0130564 	
 2.99142 	 0.0102116 	
 1.99788 	 0.00727232 	
 1.00094 	 0.00418046 	
-0.0018401 	 0.00105931 	
-1.00622 	-0.0021796 	
-2.00325 	-0.00530401 	
-3.0016 	-0.00819193 	
-3.99822 	-0.0111296 	
-5.00078 	-0.0140451 	
-5.99957 	-0.01678 	
-6.99525 	-0.0195337 	
-8.00404 	-0.0221992 	
-8.99773 	-0.0248721 	
-10.0004 	-0.027395 	
-10.9966 	-0.0299834 	
-12.003 	-0.0324754 	
-13.0028 	-0.0350552 	
-14.0013 	-0.0374937 	
-15.0042 	-0.0399174 	
-15.9996 	-0.0422826 	
-17.0005 	-0.04468 	
-17.9974 	-0.0470058 	
-19.0013 	-0.0493735 	
-20.0029 	-0.0516676 	

	
	
