Start Time:  07-05-2024 17:21:03          Time Completed:  07-05-2024 17:38:58      Elapsed Time:  00:17:54
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.exp
Data File:     C:\IDEASVSM\LS_QC\80_P1_195.txt
Plot File:     C:\IDEASVSM\LS_QC\80_P1_195.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.stp
VSM Data File: C:\IDEASVSM\LS_QC\80_P1_195.dat

***DATA***

Field(G)	 Moment(emu)	
 19000 	 0.825649 	
 18000 	 0.82766 	
 17000 	 0.824451 	
 16000.1 	 0.823691 	
 15000 	 0.820545 	
 14000 	 0.816947 	
 13000 	 0.813236 	
 12000 	 0.813538 	
 11000 	 0.805901 	
 9999.99 	 0.806315 	
 8999.99 	 0.803587 	
 7999.99 	 0.79809 	
 7000.01 	 0.793488 	
 6000 	 0.786528 	
 5000 	 0.773277 	
 3999.98 	 0.759606 	
 3000.17 	 0.738177 	
 2000 	 0.695398 	
 999.993 	 0.603269 	
 949.995 	 0.596058 	
 900.002 	 0.579309 	
 849.997 	 0.576747 	
 800.002 	 0.570824 	
 750 	 0.551845 	
 700.003 	 0.541312 	
 649.991 	 0.533843 	
 599.992 	 0.511728 	
 549.997 	 0.499091 	
 499.996 	 0.480461 	
 449.996 	 0.460356 	
 399.998 	 0.439817 	
 349.998 	 0.414207 	
 299.991 	 0.383509 	
 249.995 	 0.352485 	
 199.992 	 0.31074 	
 179.996 	 0.293076 	
 159.998 	 0.273797 	
 139.995 	 0.253056 	
 119.998 	 0.230639 	
 100.001 	 0.203364 	
 80.0006 	 0.174437 	
 59.9998 	 0.141949 	
 39.9948 	 0.104666 	
 19.9983 	 0.0594325 	
 19.0043 	 0.0568554 	
 17.9957 	 0.054008 	
 16.9965 	 0.0516552 	
 16.0062 	 0.0492239 	
 14.9935 	 0.0465627 	
 14.0022 	 0.0439138 	
 13.0022 	 0.0412622 	
 12.0018 	 0.0384818 	
 10.9923 	 0.035543 	
 9.99814 	 0.0326328 	
 9.00144 	 0.0300572 	
 7.99421 	 0.0270646 	
 7.00119 	 0.0241167 	
 5.99608 	 0.0210867 	
 4.99883 	 0.0180088 	
 3.99516 	 0.0148192 	
 2.99818 	 0.0115846 	
 1.99329 	 0.00824844 	
 0.998748 	 0.00468093 	
-0.00210404 	 0.000924842 	
-1.00044 	-0.00282687 	
-2.00529 	-0.00640557 	
-3.00129 	-0.00980365 	
-4.0077 	-0.0129973 	
-5.00574 	-0.0162732 	
-6.00496 	-0.0194795 	
-7.00123 	-0.0223273 	
-8.00384 	-0.0255112 	
-9.00672 	-0.028183 	
-10.0025 	-0.0311584 	
-11.006 	-0.0338632 	
-11.9994 	-0.0366432 	
-12.9998 	-0.0393862 	
-13.9992 	-0.0420434 	
-15.0051 	-0.0447012 	
-16.0006 	-0.04739 	
-17.0002 	-0.0499072 	
-17.9916 	-0.0524437 	
-19.0015 	-0.0549345 	
-20.0035 	-0.0574887 	

	
	
