Start Time:  08-05-2024 12:19:04          Time Completed:  08-05-2024 12:37:17      Elapsed Time:  00:18:13
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.exp
Data File:     C:\IDEASVSM\LS_QC\80_P1_255.txt
Plot File:     C:\IDEASVSM\LS_QC\80_P1_255.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.stp
VSM Data File: C:\IDEASVSM\LS_QC\80_P1_255.dat

***DATA***

Field(G)	 Moment(emu)	
 19000 	 0.838855 	
 17997.7 	 0.838611 	
 17000 	 0.837293 	
 16000 	 0.83583 	
 15000 	 0.833864 	
 14000 	 0.832887 	
 13000 	 0.829801 	
 12000 	 0.827346 	
 10999.7 	 0.824414 	
 9999.97 	 0.821192 	
 8999.71 	 0.817598 	
 8000.06 	 0.81239 	
 7000.19 	 0.806759 	
 5999.98 	 0.799887 	
 5000.06 	 0.790966 	
 4000.14 	 0.776764 	
 2999.99 	 0.755722 	
 2000.02 	 0.719385 	
 999.821 	 0.63755 	
 950.054 	 0.630364 	
 899.995 	 0.622616 	
 849.945 	 0.614677 	
 799.998 	 0.605604 	
 749.998 	 0.596291 	
 700.004 	 0.58576 	
 650.008 	 0.574302 	
 599.991 	 0.561767 	
 549.995 	 0.54782 	
 499.999 	 0.532449 	
 449.989 	 0.515217 	
 399.998 	 0.495643 	
 350.023 	 0.472852 	
 300.006 	 0.446798 	
 249.995 	 0.416146 	
 200.005 	 0.378932 	
 179.999 	 0.361641 	
 160.004 	 0.342562 	
 139.991 	 0.321402 	
 119.995 	 0.297604 	
 99.9934 	 0.270632 	
 80.0027 	 0.2393 	
 60.0055 	 0.20224 	
 39.9961 	 0.156655 	
 19.9973 	 0.0971612 	
 18.9939 	 0.0935811 	
 17.9966 	 0.0899612 	
 16.9991 	 0.0862107 	
 15.9978 	 0.0824941 	
 15.0037 	 0.0785854 	
 14.0015 	 0.0746695 	
 13.0042 	 0.0705773 	
 11.9949 	 0.0665482 	
 10.9969 	 0.0622561 	
 9.98731 	 0.0578878 	
 8.99544 	 0.053382 	
 8.00208 	 0.0487768 	
 7.00146 	 0.044005 	
 5.99969 	 0.0390585 	
 4.99594 	 0.0338335 	
 3.99029 	 0.0284228 	
 2.9987 	 0.022754 	
 2.00458 	 0.0166029 	
 0.998481 	 0.0101158 	
-0.00311922 	 0.00245657 	
-1.00312 	-0.00585467 	
-1.99577 	-0.0129636 	
-2.99489 	-0.0192426 	
-4.00576 	-0.0251222 	
-4.99461 	-0.0306391 	
-6.00564 	-0.0359524 	
-6.99539 	-0.0408782 	
-7.9933 	-0.0458023 	
-9.00472 	-0.0504266 	
-9.99917 	-0.0549887 	
-11.0112 	-0.0593944 	
-12.0014 	-0.063673 	
-13.0079 	-0.0678572 	
-14.0048 	-0.0718924 	
-15.0051 	-0.0758293 	
-15.9916 	-0.079621 	
-16.9957 	-0.0834756 	
-17.9966 	-0.0871364 	
-19.0038 	-0.0907991 	
-19.9928 	-0.0943911 	

	
	
