Start Time:  07-05-2024 14:15:12          Time Completed:  07-05-2024 14:32:44      Elapsed Time:  00:17:31
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.exp
Data File:     C:\IDEASVSM\LS_QC\80_P1_90.txt
Plot File:     C:\IDEASVSM\LS_QC\80_P1_90.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.stp
VSM Data File: C:\IDEASVSM\LS_QC\80_P1_90.dat

***DATA***

Field(G)	 Moment(emu)	
 19000 	 0.847228 	
 18000 	 0.846919 	
 17000 	 0.846406 	
 16000 	 0.844524 	
 15000 	 0.84315 	
 14000 	 0.842114 	
 13000 	 0.838842 	
 12000 	 0.836706 	
 11000 	 0.833645 	
 9999.99 	 0.830406 	
 8999.99 	 0.826813 	
 8000 	 0.821888 	
 6999.99 	 0.816598 	
 5999.99 	 0.809908 	
 5000 	 0.80078 	
 3999.98 	 0.787922 	
 3000.16 	 0.765997 	
 1999.99 	 0.72959 	
 999.994 	 0.646851 	
 949.993 	 0.639507 	
 901.658 	 0.632152 	
 849.999 	 0.623712 	
 799.996 	 0.614921 	
 750.003 	 0.605278 	
 699.999 	 0.594652 	
 649.999 	 0.582832 	
 600 	 0.570478 	
 549.999 	 0.556567 	
 500.004 	 0.540866 	
 450 	 0.523322 	
 400.009 	 0.50383 	
 349.991 	 0.481077 	
 299.999 	 0.454509 	
 250.01 	 0.42346 	
 199.998 	 0.385772 	
 179.999 	 0.368312 	
 159.994 	 0.348981 	
 139.998 	 0.327204 	
 120 	 0.303854 	
 99.997 	 0.275903 	
 79.9968 	 0.244617 	
 59.9976 	 0.206355 	
 39.9913 	 0.160166 	
 19.9975 	 0.0996598 	
 19.0036 	 0.0959744 	
 17.9995 	 0.0922735 	
 16.9943 	 0.088431 	
 15.9983 	 0.0844862 	
 14.9925 	 0.0807326 	
 13.9973 	 0.0767213 	
 12.9991 	 0.0725477 	
 11.9964 	 0.0683133 	
 10.9972 	 0.063894 	
 10.0046 	 0.0596141 	
 8.99873 	 0.0550107 	
 7.99903 	 0.050247 	
 6.99639 	 0.0453183 	
 6.00247 	 0.0402764 	
 4.99405 	 0.0349793 	
 3.99988 	 0.0294374 	
 2.99388 	 0.0234823 	
 2.00181 	 0.0173621 	
 0.997182 	 0.0106498 	
 0.00348072 	 0.00298387 	
-1.00502 	-0.00575722 	
-2.00327 	-0.0130335 	
-2.99734 	-0.019521 	
-4.00173 	-0.0255881 	
-5.00048 	-0.0311997 	
-6.0063 	-0.036589 	
-6.99886 	-0.0417449 	
-8.00058 	-0.0466918 	
-8.99796 	-0.0514791 	
-10.0033 	-0.056146 	
-10.9994 	-0.0607482 	
-12.0047 	-0.0649915 	
-12.998 	-0.0692984 	
-13.9992 	-0.0733998 	
-14.9977 	-0.0775111 	
-16.0002 	-0.0814187 	
-17.0014 	-0.0852642 	
-18.0006 	-0.0890153 	
-19.0044 	-0.0927755 	
-20.0064 	-0.0964075 	

	
	
