Start Time:  07-05-2024 18:00:46          Time Completed:  07-05-2024 18:18:14      Elapsed Time:  00:17:27
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.exp
Data File:     C:\IDEASVSM\LS_QC\80_P1_225.txt
Plot File:     C:\IDEASVSM\LS_QC\80_P1_225.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.stp
VSM Data File: C:\IDEASVSM\LS_QC\80_P1_225.dat

***DATA***

Field(G)	 Moment(emu)	
 19000 	 0.828376 	
 18000 	 0.828087 	
 17000 	 0.827264 	
 16000.5 	 0.825097 	
 15000.1 	 0.82419 	
 13999.9 	 0.82276 	
 13000 	 0.81951 	
 12000 	 0.817307 	
 11000 	 0.81389 	
 9999.94 	 0.810554 	
 9000.07 	 0.80659 	
 8000.12 	 0.801927 	
 6999.9 	 0.795957 	
 6000.01 	 0.789506 	
 4999.92 	 0.77964 	
 4000.01 	 0.764942 	
 3000.22 	 0.743309 	
 1999.98 	 0.705882 	
 999.991 	 0.61931 	
 949.989 	 0.611866 	
 899.999 	 0.604194 	
 850.011 	 0.5953 	
 799.984 	 0.586295 	
 750.007 	 0.575832 	
 699.979 	 0.566947 	
 649.996 	 0.554538 	
 599.994 	 0.541542 	
 550 	 0.526676 	
 499.989 	 0.510516 	
 450.005 	 0.492821 	
 400.001 	 0.472558 	
 350.006 	 0.448452 	
 300.001 	 0.421184 	
 249.993 	 0.38818 	
 199.995 	 0.350635 	
 180.003 	 0.333419 	
 159.996 	 0.314172 	
 139.996 	 0.292706 	
 119.992 	 0.269725 	
 100.001 	 0.243663 	
 79.9984 	 0.212683 	
 59.9927 	 0.177324 	
 39.9996 	 0.134798 	
 19.9926 	 0.0812129 	
 18.9935 	 0.0781631 	
 17.9948 	 0.0749854 	
 17.0013 	 0.0717156 	
 16.0004 	 0.0683746 	
 15.0005 	 0.0651342 	
 13.9989 	 0.0617406 	
 13.0015 	 0.058098 	
 11.9983 	 0.0545235 	
 11.0009 	 0.0509376 	
 9.99588 	 0.0472739 	
 8.99583 	 0.0433965 	
 7.99288 	 0.0397603 	
 6.99374 	 0.0357676 	
 5.9896 	 0.0315161 	
 4.99827 	 0.0272172 	
 4.0037 	 0.0226963 	
 3.00441 	 0.0180037 	
 2.00512 	 0.0131061 	
 0.993341 	 0.00771309 	
 0.00245981 	 0.00180883 	
-0.993743 	-0.00450012 	
-2.00419 	-0.00999122 	
-3.00131 	-0.0150792 	
-3.99525 	-0.0197779 	
-5.0031 	-0.024344 	
-5.99805 	-0.0286157 	
-7.00334 	-0.0328635 	
-7.99476 	-0.0369488 	
-9.00016 	-0.0408348 	
-9.9868 	-0.0447139 	
-10.9992 	-0.04849 	
-11.998 	-0.052072 	
-13.0103 	-0.0557192 	
-14.0027 	-0.0591871 	
-14.9991 	-0.0625363 	
-15.9969 	-0.0659122 	
-16.9966 	-0.0691281 	
-17.9954 	-0.0723751 	
-19.011 	-0.0755272 	
-19.9967 	-0.0785895 	

	
	
